SIRSé; ; ; ; ; ; ; ; ; 
Référentiel géographique : France par commune et arrondissement; ; ; ; ; ; ; ; ; 
Code;Libellé;Population des moins de 18 ans 2016;Nombre de chômeurs chez les 15-64 ans (RP) 2016;Nombre de chômeurs chez les 15-24 ans (RP) 2016;Nombre de résidences principales en HLM 2016;Revenu fiscal médian 2016;Population des 65 ans ou plus 2016;Taux de natalité 2016;Population municipale 2016
81291;Taïx;120;19;6;0;19708;66;2.2;464
81292;Tanus;102;16;2;0;18002;146;9.3;535
81293;Tauriac;89;20;3;0;18778;60;18;334
81294;Técou;256;52;11;0;21456;148;9.2;975
81295;Teillet;77;17;1;1;16118;132;9;443
81297;Terssac;237;38;10;6;23926;267;11.1;1176
81298;Teulat;118;21;5;1;25312;56;6.1;494
81299;Teyssode;85;24;1;0;19442;81;5.3;376
81300;Tonnac;21;1;0;0;N/A;56;0;116
81302;Tréban;9;1;1;0;N/A;9;0;46
81303;Trébas;53;24;5;9;16708;174;7.2;414
81304;Trévien;35;9;1;0;16388;61;5.4;185
81305;Vabre;117;43;9;26;17076;273;7.6;792
81306;Valderiès;159;36;9;10;19776;202;12.9;852
81307;Valdurenque;193;32;8;0;20010;144;10.9;824
81308;Valence-d'Albigeois;265;47;11;12;17788;438;5.3;1325
81309;Vaour;82;39;7;6;12569;61;12;334
81310;Veilhes;35;6;1;0;21739;26;0;137
81311;Vénès;197;27;6;0;18464;163;8.8;793
81312;Verdalle;236;49;9;3;18718;207;6;992
81313;Le Verdier;50;11;2;0;17974;53;4.5;221
81314;Viane;103;20;2;12;16608;155;7.4;538
81315;Vielmur-sur-Agout;355;73;11;21;19555;272;7.4;1488
81316;Vieux;44;12;3;0;16828;61;9;222
81317;Villefranche-d'Albigeois;252;64;15;13;17854;287;8.8;1245
81318;Villeneuve-lès-Lavaur;27;8;0;0;18256;41;6.6;152
81319;Villeneuve-sur-Vère;120;15;3;0;20260;112;12.1;495
81320;Vindrac-Alayrac;21;5;2;1;18264;64;6.3;158
81321;Le Vintrou;23;3;0;1;N/A;14;12;83
81322;Virac;39;16;2;0;18660;56;13.2;228
81323;Viterbe;84;26;3;4;20364;74;11.1;360
81324;Viviers-lès-Lavaur;65;13;2;0;23692;27;9.1;220
81325;Viviers-lès-Montagnes;447;83;16;0;21206;356;14.1;1918
81326;Sainte-Croix;89;16;2;0;23036;56;5.3;378
82001;Albefeuille-Lagarde;132;40;7;2;18522;131;3.2;628
82002;Albias;772;172;32;116;18408;658;10.5;3226
82003;Angeville;67;13;6;0;18446;37;8.4;239
82004;Asques;23;8;3;0;18264;29;14.9;134
82005;Aucamville;391;76;12;66;21604;164;21.5;1348
82006;Auterive;18;5;0;0;N/A;23;0;77
82007;Auty;37;6;0;1;17688;36;6.8;147
82008;Auvillar;171;59;15;7;19714;224;9.8;919
82009;Balignac;5;1;0;0;N/A;10;0;39
82010;Bardigues;77;21;3;0;18182;47;6.8;294
82011;Barry-d'Islemade;264;59;17;0;19388;120;12.9;933
82012;Les Barthes;164;26;3;0;17892;103;12.4;563
82013;Beaumont-de-Lomagne;770;212;48;39;17760;1001;7.5;3753
82014;Beaupuy;65;20;4;0;19234;49;7.4;270
82015;Belbèze-en-Lomagne;24;8;4;0;20922;20;7.6;132
82016;Belvèze;35;5;0;0;15096;64;4.9;205
82017;Bessens;493;72;22;0;21808;136;12.6;1502
82018;Bioule;283;40;8;6;19682;188;9.9;1108
82019;Boudou;163;57;9;1;17334;148;13.8;727
82020;Bouillac;193;29;4;0;19338;109;9.3;647
82021;Bouloc-en-Quercy;29;10;2;0;16874;61;10.6;188
82022;Bourg-de-Visa;72;24;9;9;14612;129;0;386
82023;Bourret;241;59;10;31;18822;144;11.1;899
82024;Brassac;40;11;4;0;16804;73;7.9;252
82025;Bressols;915;181;31;31;21530;593;11.9;3697
82026;Bruniquel;85;49;4;8;18856;169;0;611
82027;Campsas;426;102;14;13;21138;133;5.9;1353
82028;Canals;205;37;6;2;20988;87;10.6;754
82029;Castanet;65;12;3;2;15346;83;10.4;288
82030;Castelferrus;113;25;6;8;18364;105;12.8;467
82031;Castelmayran;332;71;13;35;17770;192;10;1202
82032;Castelsagrat;139;37;10;0;15262;124;5.2;582
82033;Castelsarrasin;3189;1011;223;632;16944;3094;12.3;13929
82034;Castéra-Bouzet;17;6;2;0;15584;32;9;111
82035;Caumont;72;24;5;1;18064;70;12.3;324
82036;Le Causé;22;6;1;0;15712;42;0;139
82037;Caussade;1430;546;146;303;16860;1786;10.3;6908
82038;Caylus;253;85;20;5;16918;429;6.2;1445
82039;Cayrac;143;31;4;1;18502;99;16.4;548
82040;Cayriech;49;18;3;0;18966;55;10.9;275
82041;Cazals;35;12;3;0;16016;70;4.5;221
82042;Cazes-Mondenard;253;50;15;23;14602;328;4.2;1183
82043;Comberouger;63;20;3;7;19950;71;3.6;281
82044;Corbarieu;411;93;22;3;21660;289;8.4;1659
82045;Cordes-Tolosannes;91;17;2;0;18694;67;5.7;353
82046;Coutures;19;5;0;0;16642;28;0;103
82047;Cumont;10;2;1;0;N/A;20;0;53
82048;Dieupentale;539;101;23;5;20606;156;8.9;1682
82049;Donzac;235;66;18;22;18820;174;10.6;1038
82050;Dunes;270;65;9;13;19204;248;7.4;1209
82051;Durfort-Lacapelette;211;39;5;0;18102;210;11.6;860
82052;Escatalens;282;64;14;0;18876;207;5.5;1087
82053;Escazeaux;68;14;5;0;17138;70;3.4;291
82054;Espalais;108;28;6;1;17170;58;0;395
82055;Esparsac;42;5;1;0;18348;78;4.1;245
82056;Espinas;31;10;0;0;16614;51;0;176
82057;Fabas;183;29;5;0;21346;65;14.9;606
82058;Fajolles;27;0;0;0;19602;31;20.6;97
82059;Faudoas;50;7;0;0;17730;99;0;292
82060;Fauroux;46;10;2;0;14250;69;0;241
82061;Féneyrols;19;21;4;0;15568;45;0;150
82062;Finhan;432;93;23;29;18870;239;11.2;1521
82063;Garganvillar;182;46;10;19;17748;121;11.7;682
82064;Gariès;21;5;1;0;19284;31;8.7;115
82065;Gasques;65;28;9;0;21722;104;9.7;413
82066;Génébrières;172;25;4;8;20272;95;9.2;651
82067;Gensac;21;4;2;0;15944;24;17.1;117
82068;Gimat;68;6;1;3;19419;34;17.8;225
82069;Ginals;24;24;3;0;15552;72;4.8;208
82070;Glatens;18;3;0;0;N/A;6;0;75
82071;Goas;9;0;0;0;N/A;7;0;36
82072;Golfech;245;82;20;13;19002;126;10.2;978
82073;Goudourville;191;73;21;11;19848;210;7.3;959
82074;Gramont;24;7;3;0;18542;41;0;145
82075;Grisolles;959;270;58;87;20958;786;11.8;4056
82076;L'Honor-de-Cos;314;76;22;1;19186;356;8.3;1568
82077;Labarthe;76;10;0;0;14720;102;2.6;388
82078;Labastide-de-Penne;19;9;3;0;17126;35;23.1;130
82079;Labastide-Saint-Pierre;948;265;59;83;19374;590;11.3;3722
82080;Labastide-du-Temple;325;78;21;11;18716;201;10.5;1142
82081;Labourgade;52;12;2;0;16634;32;5.6;178
82082;Lacapelle-Livron;40;18;2;1;18558;45;10;200
82083;Lachapelle;17;6;0;0;18122;45;0;116
82084;Lacour;26;8;2;0;15136;59;11.6;173
82085;Lacourt-Saint-Pierre;305;56;9;6;20612;185;15.3;1173
82086;Lafitte;38;19;3;0;17994;66;13;231
82087;Lafrançaise;587;178;39;41;19094;656;10.1;2860
82088;Laguépie;57;29;7;12;18000;251;3.3;607
82089;Lamagistère;247;82;15;27;16210;299;12.2;1150
82090;Lamothe-Capdeville;240;56;14;10;20282;200;10.2;1076
82091;Lamothe-Cumont;20;11;1;0;18036;32;16.9;118
82092;Lapenche;70;18;2;2;16490;68;22.1;271
82093;Larrazet;166;59;10;5;17762;181;16.3;676
82094;Lauzerte;226;101;15;19;16830;494;8.2;1461
82095;Lavaurette;42;15;0;0;17580;40;4.6;216
82096;La Ville-Dieu-du-Temple;831;232;47;39;17614;518;11.3;3189
82097;Lavit;249;77;17;30;18492;498;4.5;1572
82098;Léojac;324;53;12;0;23371;201;10.3;1260
82099;Lizac;119;39;8;1;18112;105;5.9;507
82100;Loze;23;12;4;0;16129;32;0;141
82101;Malause;281;86;14;37;17488;204;12.1;1156
82102;Mansonville;67;12;2;0;15338;87;13.9;288
82103;Marignac;20;3;2;0;16080;24;8.8;114
82104;Marsac;33;5;0;0;16930;42;11.7;171
82105;Mas-Grenier;352;74;10;0;19856;205;12.7;1337
82106;Maubec;17;5;2;0;18812;40;0;138
82107;Maumusson;15;2;0;0;N/A;7;0;49
82108;Meauzac;323;80;16;20;19800;274;8.2;1345
82109;Merles;42;9;2;0;17802;36;9.8;204
82110;Mirabel;226;40;10;0;19114;213;3.9;1029
82111;Miramont-de-Quercy;67;29;7;3;15118;70;15.2;330
82112;Moissac;2781;1036;216;415;16348;3072;11.2;12652
82113;Molières;200;84;16;16;16550;378;8.5;1170
82114;Monbéqui;170;31;5;0;21294;87;9.5;633
82115;Monclar-de-Quercy;522;162;24;40;17798;379;15.3;1958
82116;Montagudet;32;9;3;2;17890;59;10.2;196
82117;Montaigu-de-Quercy;201;69;14;23;16010;492;8.2;1341
82118;Montaïn;27;4;1;0;N/A;19;0;108
82119;Montalzat;146;27;11;0;18668;148;6.1;660
82120;Montastruc;83;2;0;0;21440;62;3.1;324
82121;Montauban;13187;4416;955;3380;18884;12668;12.2;60444
82122;Montbarla;28;11;2;0;16110;47;0;170
82123;Montbartier;338;96;14;33;19866;168;15.6;1284
82124;Montbeton;1111;254;50;8;20788;600;13.6;4204
82125;Montech;1650;383;74;124;19748;1206;8.9;6297
82126;Monteils;288;55;13;9;20292;296;5.9;1362
82127;Montesquieu;146;46;10;0;17440;195;11.7;766
82128;Montfermier;20;6;1;0;18322;28;9.6;104
82129;Montgaillard;35;7;2;0;18682;26;14.6;137
82130;Montjoi;14;5;2;0;17238;61;0;164
82131;Montpezat-de-Quercy;296;80;17;38;18720;461;4.5;1558
82132;Montricoux;268;71;15;4;19154;247;10.1;1192
82133;Mouillac;28;11;2;0;N/A;21;0;100
82134;Nègrepelisse;1293;347;63;232;18128;1313;9.1;5613
82135;Nohic;339;81;19;0;20942;205;14;1359
82136;Orgueil;467;103;19;22;20056;199;14.7;1637
82137;Parisot;108;29;7;10;17214;177;1.7;593
82138;Perville;28;4;1;0;18088;33;0;135
82139;Le Pin;19;4;1;0;22622;37;8.1;123
82140;Piquecos;109;19;4;0;19474;86;18.9;423
82141;Pommevic;122;46;9;6;16472;124;0;560
82142;Pompignan;396;71;17;5;22882;198;11.7;1453
82143;Poupas;10;3;1;0;N/A;27;0;81
82144;Puycornet;176;25;1;1;18674;143;15.1;728
82145;Puygaillard-de-Quercy;91;23;3;2;17500;85;17.8;394
82146;Puygaillard-de-Lomagne;21;4;0;0;N/A;23;0;73
82147;Puylagarde;58;21;6;0;17082;108;11.9;336
82148;Puylaroque;134;54;8;1;17568;180;4.3;694
82149;Réalville;449;132;31;32;18666;361;12.5;1919
82150;Reyniès;190;38;7;15;20782;159;14;859
82151;Roquecor;62;33;5;5;18412;133;9.6;416
82152;Saint-Aignan;74;32;5;13;18156;103;14.6;410
82153;Saint-Amans-du-Pech;47;14;1;0;18568;47;14.4;209
82154;Saint-Amans-de-Pellagal;31;3;0;0;18136;66;4.7;214
82155;Saint-Antonin-Noble-Val;317;135;25;18;15792;578;4.8;1858
82156;Saint-Arroumex;35;6;1;0;20998;36;0;155
82157;Saint-Beauzeil;16;4;1;0;19020;29;0;100
82158;Saint-Cirice;26;5;3;0;19918;40;0;159
82159;Saint-Cirq;131;19;2;0;20858;96;7.4;544
82160;Saint-Clair;63;7;3;0;20506;44;10.8;278
82161;Saint-Étienne-de-Tulmont;853;203;48;72;20392;659;6.7;3752
82162;Saint-Georges;70;13;2;0;17562;45;7.7;259
82163;Saint-Jean-du-Bouzet;9;0;0;0;N/A;21;18.9;53
82164;Sainte-Juliette;19;5;2;0;19134;50;14.6;137
82165;Saint-Loup;123;33;10;0;20278;91;13.6;516
82166;Saint-Michel;58;18;4;0;17128;43;8.3;242
82167;Saint-Nauphary;385;71;17;10;22746;442;6.6;1832
82168;Saint-Nazaire-de-Valentane;72;20;4;0;16286;103;2.7;365
82169;Saint-Nicolas-de-la-Grave;445;153;37;50;18632;527;8.9;2243
82170;Saint-Paul-d'Espis;105;36;9;0;17336;152;5.1;584
82171;Saint-Porquier;380;104;26;26;18306;217;5;1407
82172;Saint-Projet;42;10;1;1;15374;101;3.5;285
82173;Saint-Sardos;313;96;24;44;17410;160;15.2;1121
82174;Saint-Vincent-d'Autéjac;48;12;6;0;18384;68;3.5;283
82175;Saint-Vincent-Lespinasse;51;12;7;0;19262;56;8;249
82176;La Salvetat-Belmontet;189;35;9;0;21754;125;12.4;807
82177;Sauveterre;28;3;0;0;17138;47;11.4;175
82178;Savenès;239;25;6;11;21926;114;10;799
82179;Septfonds;431;138;28;46;17712;633;9.5;2200
82180;Sérignac;97;21;4;0;20260;134;15;534
82181;Sistels;45;10;0;0;18380;46;0;213
82182;Touffailles;40;18;8;0;16936;111;2.9;349
82183;Tréjouls;34;10;1;0;15712;77;0;244
82184;Vaïssac;236;37;12;0;18462;158;9.4;855
82185;Valeilles;36;18;2;0;18012;59;8.2;243
82186;Valence;894;407;96;163;17224;1438;8;5247
82187;Varen;91;29;3;9;16289;244;3.1;655
82188;Varennes;136;31;7;1;20046;93;14;570
82189;Vazerac;135;36;7;4;15650;181;7;712
82190;Verdun-sur-Garonne;1173;253;62;112;20194;916;12;4745
82191;Verfeil;60;14;1;5;14568;100;8;374
82192;Verlhac-Tescou;108;30;4;0;19484;96;7.7;518
82193;Vigueron;20;6;1;0;20888;29;0;135
82194;Villebrumier;315;81;22;38;19944;266;10.2;1376
82195;Villemade;155;27;6;6;20858;157;10.9;733
83001;Les Adrets-de-l'Estérel;558;116;22;27;26762;618;8;2745
83002;Aiguines;46;21;3;13;13936;80;10.9;274
83003;Ampus;169;63;19;0;20360;206;8.5;944
83004;Les Arcs;1521;498;100;94;19844;1614;11.1;7104
83005;Artignosc-sur-Verdon;48;13;1;2;19052;83;6.1;328
83006;Artigues;62;18;2;0;22008;47;12.1;248
83007;Aups;363;149;33;46;17984;671;6.9;2181
83008;Bagnols-en-Forêt;506;174;42;17;22922;726;8.4;2746
83009;Bandol;1143;479;95;229;24268;3272;6.7;8366
83010;Bargème;33;18;5;0;16058;50;14.6;206
83011;Bargemon;262;120;27;27;16874;370;12.4;1374
83012;Barjols;596;193;36;44;17648;860;8;3015
83013;La Bastide;30;11;2;2;20306;52;10.1;199
83014;Baudinard-sur-Verdon;35;22;4;0;20108;66;4.5;223
83015;Bauduen;50;49;10;9;17684;78;6.3;316
83016;Le Beausset;1977;565;115;27;23034;2083;8.4;9637
83017;Belgentier;554;154;32;6;23080;432;8.2;2432
83018;Besse-sur-Issole;705;213;48;5;20786;673;9.2;3050
83019;Bormes-les-Mimosas;1141;526;81;162;22264;2783;7.5;7982
83020;Le Bourguet;3;1;0;0;N/A;14;0;31
83021;Bras;719;163;30;25;19978;471;9.9;2732
83022;Brenon;4;1;0;0;N/A;5;0;31
83023;Brignoles;4443;1519;411;1153;17096;3185;12.8;17498
83025;Brue-Auriac;309;107;21;0;21802;203;7.4;1343
83026;Cabasse;467;130;28;49;18570;394;10.9;1932
83027;La Cadière-d'Azur;993;245;44;120;27222;1429;7.9;5537
83028;Callas;330;141;25;32;19380;488;11.2;1880
83029;Callian;619;196;50;0;22902;784;12.6;3165
83030;Camps-la-Source;443;103;25;5;21111;374;10.7;1876
83031;Le Cannet-des-Maures;855;280;46;134;20842;1012;10.6;4328
83032;Carcès;666;199;32;55;18840;1003;6.6;3485
83033;Carnoules;766;224;31;60;20152;729;14.2;3462
83034;Carqueiranne;1406;453;96;244;25610;3414;7.8;9846
83035;Le Castellet;712;204;41;23;22970;969;11.1;3875
83036;Cavalaire-sur-Mer;1179;414;63;296;22038;2572;9.2;7270
83037;La Celle;330;89;14;0;21830;319;13.7;1457
83038;Châteaudouble;107;35;4;0;19960;95;8.5;469
83039;Châteauvert;25;18;4;0;25014;25;6.7;149
83040;Châteauvieux;11;7;2;0;N/A;19;23;87
83041;Claviers;107;31;2;19;17354;191;8.8;678
83042;Cogolin;2603;1126;275;171;19218;2042;12.9;12032
83043;Collobrières;333;134;25;60;19864;428;7.3;1921
83044;Comps-sur-Artuby;83;30;8;13;18192;85;15.7;382
83045;Correns;197;67;13;47;16612;208;9.9;905
83046;Cotignac;273;153;25;24;20150;873;2.3;2208
83047;La Crau;3660;860;226;510;22724;3720;8.6;17920
83048;La Croix-Valmer;630;282;52;123;21928;1031;7.1;3798
83049;Cuers;2414;617;134;156;21174;2237;14.8;11192
83050;Draguignan;8726;2915;650;2598;19380;8226;12.7;40053
83051;Entrecasteaux;213;77;10;15;19243;293;4.5;1117
83052;Esparron;82;21;0;0;16938;70;8.6;349
83053;Évenos;450;102;15;0;23837;481;11.2;2325
83054;La Farlède;1550;403;103;189;23176;1807;8.1;8768
83055;Fayence;1161;376;64;104;21052;1495;9.6;5731
83056;Figanières;573;141;23;35;21328;661;6.5;2602
83057;Flassans-sur-Issole;874;233;49;19;20100;645;10;3513
83058;Flayosc;731;255;57;82;22706;1252;8.1;4318
83059;Forcalqueiret;709;191;44;3;21260;559;10.8;2871
83060;Fox-Amphoux;82;22;5;0;16236;138;8.6;463
83061;Fréjus;9801;3724;773;2087;19960;14607;10.6;53168
83062;La Garde;4612;1574;444;2035;21368;5667;9.3;25236
83063;La Garde-Freinet;377;128;23;64;18132;378;6.4;1882
83064;Garéoult;862;283;60;65;23652;1687;6.5;5349
83065;Gassin;433;168;31;80;23394;702;6.6;2557
83066;Ginasservis;434;101;23;0;19462;347;11.2;1782
83067;Gonfaron;966;302;73;89;18558;876;11.1;4313
83068;Grimaud;822;290;58;89;22996;1055;12;4421
83069;Hyères;9883;3368;704;2867;21026;15764;9;55772
83070;Le Lavandou;801;439;91;483;19456;2173;6.3;5759
83071;La Londe-les-Maures;1446;544;134;429;22132;3580;6.2;10235
83072;Lorgues;1602;595;126;248;20502;2728;6.9;8968
83073;Le Luc;2505;972;222;505;18210;2370;11;10952
83074;La Martre;31;20;0;0;18132;47;0;213
83075;Les Mayons;113;39;8;0;20360;168;7.8;641
83076;Mazaugues;234;46;9;18;19818;137;6.7;899
83077;Méounes-lès-Montrieux;473;140;35;0;22090;429;8.8;2165
83078;Moissac-Bellevue;34;23;4;0;21314;114;10.3;292
83079;La Môle;381;82;18;44;21664;179;12;1418
83080;Mons;123;48;5;0;20606;262;7.2;835
83081;Montauroux;1552;336;84;42;23527;1231;10.6;6346
83082;Montferrat;214;63;11;34;16436;100;9;1549
83083;Montfort-sur-Argens;322;77;13;29;18262;319;6;1331
83084;Montmeyan;91;51;12;10;16399;190;14.3;561
83085;La Motte;559;205;32;29;21352;670;10.1;2875
83086;Le Muy;1978;637;133;165;18412;2236;11.4;9248
83087;Nans-les-Pins;882;198;48;0;24008;1213;8.5;4453
83088;Néoules;667;174;38;21;22036;448;9.7;2692
83089;Ollières;138;39;10;0;23276;122;1.6;638
83090;Ollioules;2500;781;191;540;22538;3309;8.9;13563
83091;Pierrefeu-du-Var;1285;250;51;36;23432;1220;7.9;6060
83092;Pignans;997;293;59;16;19642;769;15;4008
83093;Plan-d'Aups-Sainte-Baume;556;101;21;1;23028;351;9;2113
83094;Le Plan-de-la-Tour;594;181;53;22;21526;523;8.5;2714
83095;Pontevès;139;53;9;1;20438;220;7.8;767
83096;Pourcieux;404;97;19;31;22326;179;17.2;1566
83097;Pourrières;1268;268;47;36;24936;785;11.5;5123
83098;Le Pradet;1595;532;147;391;24300;3206;7.1;10027
83099;Puget-sur-Argens;1689;520;116;105;20824;1649;10.8;7839
83100;Puget-Ville;1067;219;33;25;21032;794;9.9;4235
83101;Ramatuelle;315;143;16;21;23906;563;8.7;2077
83102;Régusse;462;173;31;19;19074;901;9.2;2615
83103;Le Revest-les-Eaux;750;177;46;19;26142;770;6.6;3812
83104;Rians;919;294;60;39;20696;877;9.4;4264
83105;Riboux;8;7;1;0;N/A;4;0;44
83106;Rocbaron;1321;283;61;0;22208;698;9.5;4925
83107;Roquebrune-sur-Argens;2863;800;138;184;22664;3691;10.4;14048
83108;La Roquebrussanne;612;142;42;50;20852;467;8.5;2578
83109;La Roque-Esclapon;34;17;3;6;20830;101;7.2;276
83110;Rougiers;412;124;24;19;20888;279;12.1;1648
83111;Sainte-Anastasie-sur-Issole;351;124;30;0;20980;478;7.8;1922
83112;Saint-Cyr-sur-Mer;2134;649;142;253;24508;3638;6.7;11752
83113;Saint-Julien;609;160;26;33;19450;515;10.8;2413
83114;Saint-Martin-de-Pallières;52;20;4;0;19084;69;4.1;246
83115;Sainte-Maxime;2262;1076;189;451;21344;4442;10.3;14263
83116;Saint-Maximin-la-Sainte-Baume;3647;1051;245;214;22060;3170;8.8;16388
83117;Saint-Paul-en-Forêt;367;104;24;1;22412;398;7.6;1718
83118;Saint-Raphaël;5093;1935;402;1173;23482;13805;7.9;35222
83119;Saint-Tropez;607;346;68;120;25274;1315;6.7;4299
83120;Saint-Zacharie;1248;299;73;74;23944;1024;8.5;5539
83121;Salernes;699;245;40;106;18380;1055;11.3;3879
83122;Les Salles-sur-Verdon;45;25;7;23;18714;74;11.8;255
83123;Sanary-sur-Mer;2252;829;113;315;24124;6525;5.6;16733
83124;Seillans;531;141;23;83;19724;749;9.9;2626
83125;Seillons-Source-d'Argens;632;133;40;2;22168;418;9.2;2490
83126;La Seyne-sur-Mer;13732;4768;1053;4107;18920;14992;12.8;64620
83127;Signes;679;207;44;6;20806;456;14.3;2804
83128;Sillans-la-Cascade;139;63;12;3;18816;205;8;752
83129;Six-Fours-les-Plages;5225;1845;367;837;23000;10446;7.6;33250
83130;Solliès-Pont;2109;722;195;335;21360;2419;11.3;11056
83131;Solliès-Toucas;1228;262;50;16;23636;1121;12.2;5741
83132;Solliès-Ville;412;123;29;11;24870;460;7.5;2412
83133;Tanneron;333;85;10;30;22098;357;10.5;1619
83134;Taradeau;308;104;17;42;21918;503;7.7;1807
83135;Tavernes;272;93;23;0;18896;339;6.4;1396
83136;Le Thoronet;521;176;44;28;21074;563;6.9;2449
83137;Toulon;32587;12321;2642;9814;18814;39003;12;169634
83138;Tourrettes;588;160;41;41;20474;766;6.6;2898
83139;Tourtour;89;36;6;14;19582;177;5.1;587
83140;Tourves;1138;332;63;57;19870;1021;12;4983
83141;Trans-en-Provence;1177;372;80;133;22560;1267;8.8;5770
83142;Trigance;41;12;0;1;14096;35;11;182
83143;Le Val;847;287;86;105;20589;1104;7.7;4297
83144;La Valette-du-Var;4426;1277;325;535;21860;5745;10.4;23775
83145;Varages;235;67;11;18;16842;326;10.2;1172
83146;La Verdière;326;100;13;0;19336;421;6.9;1600
83147;Vérignon;1;0;0;0;N/A;4;0;10
83148;Vidauban;2638;788;163;488;18968;2306;13.6;11545
83149;Villecroze;270;64;9;6;19378;382;9;1442
83150;Vinon-sur-Verdon;991;222;44;79;21396;761;9.7;4224
83151;Vins-sur-Caramy;255;93;13;11;18794;167;8;1003
83152;Rayol-Canadel-sur-Mer;96;41;10;24;25280;238;1.4;717
83153;Saint-Mandrier-sur-Mer;762;348;74;153;22306;1505;7.5;5766
83154;Saint-Antonin-du-Var;144;50;7;0;20238;211;5.4;744
84001;Althen-des-Paluds;620;141;38;72;22220;556;12.6;2786
84002;Ansouis;198;69;13;4;23150;219;9.6;1040
84003;Apt;2653;1165;217;879;15890;2767;9.8;11710
84004;Aubignan;1272;300;84;74;19752;1047;14.1;5602
84005;Aurel;35;15;1;0;17828;64;9.4;212
84006;Auribeau;17;3;0;2;N/A;14;13.9;72
84007;Avignon;21268;10312;2116;12137;14692;16916;16.3;92378
84008;Le Barroux;113;35;5;1;20182;141;1.6;632
84009;La Bastide-des-Jourdans;359;107;19;5;20076;266;10;1507
84010;La Bastidonne;168;31;4;11;24591;137;3.8;780
84011;Le Beaucet;53;17;5;0;20800;86;2.9;347
84012;Beaumes-de-Venise;511;129;22;54;20394;583;9.6;2404
84013;Beaumettes;52;10;3;0;20972;51;23.9;251
84014;Beaumont-de-Pertuis;246;79;14;16;21152;198;4.4;1139
84015;Beaumont-du-Ventoux;47;18;3;0;17090;80;14.2;282
84016;Bédarrides;1030;306;82;199;20432;1107;11.4;5086
84017;Bédoin;538;183;34;1;20366;894;7.7;3101
84018;Blauvac;104;23;1;0;17654;129;7.7;520
84019;Bollène;3138;1163;256;735;17186;2997;13.5;13673
84020;Bonnieux;259;85;10;8;20216;363;8.8;1369
84021;Brantes;18;1;0;0;N/A;23;0;84
84022;Buisson;65;22;7;0;18734;54;0;297
84023;Buoux;3;2;1;0;N/A;25;0;70
84024;Cabrières-d'Aigues;222;54;13;3;21058;172;9.5;952
84025;Cabrières-d'Avignon;365;97;21;26;22724;455;8.4;1788
84026;Cadenet;907;267;55;56;20354;942;12.5;4172
84027;Caderousse;612;144;30;1;21336;578;9.2;2703
84028;Cairanne;224;63;14;0;21998;233;13.2;1064
84029;Camaret-sur-Aigues;1163;282;64;73;20560;722;11.2;4556
84030;Caromb;682;197;39;62;19294;785;9.7;3298
84031;Carpentras;6392;2621;501;1769;15418;6182;14.7;28554
84032;Caseneuve;100;19;0;0;21424;109;8;500
84033;Castellet-en-Luberon;24;2;0;0;16344;36;0;129
84034;Caumont-sur-Durance;1004;291;67;5;22488;914;10.3;4855
84035;Cavaillon;5822;2255;496;2062;15858;5444;14.2;26492
84036;Châteauneuf-de-Gadagne;630;151;32;15;25046;785;9.1;3304
84037;Châteauneuf-du-Pape;406;116;27;101;22188;522;9.2;2171
84038;Cheval-Blanc;884;214;45;29;22398;869;9.5;4215
84039;Courthézon;1254;391;67;104;19280;1180;10.3;5555
84040;Crestet;78;29;6;0;19856;103;9.8;410
84041;Crillon-le-Brave;83;29;4;0;23481;120;8.4;478
84042;Cucuron;292;111;20;6;19857;518;7.9;1774
84043;Entraigues-sur-la-Sorgue;1838;521;131;502;20538;1618;11;8396
84044;Entrechaux;251;59;12;7;17968;270;8.8;1130
84045;Faucon;97;24;3;8;19994;99;6.9;432
84046;Flassan;103;25;3;0;19022;96;4.4;455
84047;Gargas;564;198;32;73;20260;820;7.9;3033
84048;Gignac;11;5;0;0;N/A;20;14.9;67
84049;Gigondas;100;20;4;0;25824;102;5.6;534
84050;Gordes;237;85;16;1;23428;763;6.9;1873
84051;Goult;195;68;9;3;20968;336;10.8;1113
84052;Grambois;256;61;7;10;22045;322;4;1264
84053;Grillon;352;82;9;26;19308;484;7.4;1758
84054;L'Isle-sur-la-Sorgue;3881;1463;319;1304;20061;4574;8.8;19398
84055;Jonquerettes;327;65;17;0;24528;306;7.4;1484
84056;Jonquières;1369;375;73;178;19616;899;13.9;5331
84057;Joucas;49;17;4;3;20556;102;3;337
84058;Lacoste;70;16;4;0;21028;133;9.8;409
84059;Lafare;26;4;1;0;19644;21;0;121
84060;Lagarde-d'Apt;7;0;0;0;N/A;12;0;37
84061;Lagarde-Paréol;72;15;7;9;23700;65;6.3;316
84062;Lagnes;298;91;13;1;22898;402;4.9;1629
84063;Lamotte-du-Rhône;62;29;10;0;21498;80;2.5;399
84064;Lapalud;917;300;70;137;18542;638;9.2;3795
84065;Lauris;771;221;49;29;21594;948;9.4;3817
84066;Lioux;59;13;3;11;18948;68;3.6;275
84067;Loriol-du-Comtat;619;107;27;2;22332;461;8.8;2600
84068;Lourmarin;175;67;13;14;23600;345;5.4;1109
84069;Malaucène;566;225;46;44;18592;746;8.6;2896
84070;Malemort-du-Comtat;434;129;32;11;19150;277;11.4;1749
84071;Maubec;407;96;27;11;22166;386;5.2;1914
84072;Mazan;1331;343;72;71;20390;1398;9.6;5944
